740669,-0.006836147,0.000000000
779860,-0.006625202,0.000640645
819051,-0.006414258,0.000640645
858241,-0.006211127,0.000640645
897432,-0.006023622,0.000640645
936623,-0.005843929,0.000640645
975814,-0.005656423,0.000640645
1015004,-0.005484542,0.000640645
1054195,-0.005312662,0.000632832
1093385,-0.005148595,0.000632832
1132575,-0.004992340,0.000640645
1171766,-0.004843898,0.000640645
1210957,-0.004687643,0.000640645
1250148,-0.004547014,0.000640645
1289339,-0.004406385,0.000640645
1328529,-0.004273568,0.000640645
1367719,-0.004148564,0.000640645
1406909,-0.004015747,0.000640645
1446099,-0.003898557,0.000640645
1485289,-0.003781366,0.000632832
1524480,-0.003664174,0.000640645
1563670,-0.003554796,0.000640645
1602860,-0.003445418,0.000640645
1642050,-0.003343852,0.000640645
1681240,-0.003242287,0.000640645
1720430,-0.003148534,0.000632832
1759620,-0.003054781,0.000632832
1798811,-0.002961028,0.000640645
1838002,-0.002875088,0.000632832
1877192,-0.002789148,0.000640645
1916382,-0.002711020,0.000632832
1955573,-0.002632893,0.000640645
1994762,-0.002554766,0.000640645
2033953,-0.002476638,0.000640645
2073143,-0.002406324,0.000632832
2112334,-0.002336009,0.000640645
2151524,-0.002265694,0.000640645
2190714,-0.002195380,0.000632832
2229904,-0.002140691,0.000640645
2269094,-0.002078188,0.000632832
2308284,-0.002015687,0.000632832
2347473,-0.001960997,0.000640645
2386664,-0.001914121,0.000632832
2425855,-0.001859432,0.000640645
2465045,-0.001804743,0.000640645
2504235,-0.001750053,0.000632832
2543426,-0.001695364,0.000632832
2582616,-0.001656301,0.000640645
2621807,-0.001609424,0.000640645
2660998,-0.001562548,0.000640645
2700188,-0.001523484,0.000640645
2739379,-0.001484420,0.000640645
2778570,-0.001437544,0.000640645
2817760,-0.001398480,0.000640645
2856951,-0.001359417,0.000632832
2896142,-0.001320353,0.000640645
2935332,-0.001289102,0.000640645
2974521,-0.001257851,0.000632832
3013711,-0.001226600,0.000632832
3052900,-0.001187536,0.000632832
3092090,-0.001156285,0.000632832
3131279,-0.001125034,0.000632832
3170469,-0.001101596,0.000632832
3209659,-0.001070345,0.000632832
3248850,-0.001046907,0.000640645
3288039,-0.001023469,0.000640645
3327230,-0.001000031,0.000640645
3366420,-0.000968780,0.000640645
3405610,-0.000945341,0.000640645
3444800,-0.000921903,0.000640645
3483990,-0.000898465,0.000640645
3523181,-0.000875027,0.000640645
3562370,-0.000859401,0.000632832
3601560,-0.000843776,0.000632832
3640750,-0.000828150,0.000632832
3679941,-0.000804712,0.000640645
3719130,-0.000789087,0.000632832
3758320,-0.000765648,0.000640645
3797511,-0.000742210,0.000640645
3836700,-0.000726585,0.000640645
3875890,-0.000718772,0.000640645
3915081,-0.000695334,0.000640645
3954272,-0.000679708,0.000640645
3993463,-0.000671896,0.000632832
4032653,-0.000656270,0.000632832
4071843,-0.000640645,0.000640645
4111034,-0.000632832,0.000640645
4150223,-0.000617206,0.000632832
4189414,-0.000601581,0.000640645
4228605,-0.000593768,0.000640645
4267795,-0.000578143,0.000640645
4306986,-0.000570330,0.000640645
4346176,-0.000562517,0.000640645
4385367,-0.000546892,0.000640645
4424558,-0.000539079,0.000640645
4463748,-0.000523453,0.000640645
4502939,-0.000515641,0.000632832
4542129,-0.000507828,0.000640645
4581319,-0.000500015,0.000640645
4620509,-0.000492203,0.000640645
4659699,-0.000484390,0.000632832
4698889,-0.000476577,0.000640645
4738079,-0.000468764,0.000640645
4777268,-0.000460952,0.000640645
4816458,-0.000453139,0.000640645
4855649,-0.000445326,0.000640645
4894840,-0.000437513,0.000640645
4934030,-0.000429701,0.000640645
4973220,-0.000429701,0.000632832
5012410,-0.000421888,0.000640645
5051599,-0.000414075,0.000632832
5090789,-0.000406262,0.000632832
5129979,-0.000406262,0.000632832
5169168,-0.000398450,0.000632832
5208358,-0.000390637,0.000632832
5247549,-0.000382824,0.000640645
5286739,-0.000382824,0.000640645
5325929,-0.000382824,0.000640645
5365120,-0.000375011,0.000640645
5404310,-0.000359386,0.000632832
5443501,-0.000359386,0.000632832
5482692,-0.000359386,0.000640645
5521881,-0.000359386,0.000640645
5561071,-0.000351573,0.000640645
5600261,-0.000343761,0.000640645
5639451,-0.000335948,0.000632832
5678641,-0.000335948,0.000640645
5717831,-0.000335948,0.000632832
5757021,-0.000328135,0.000632832
5796211,-0.000328135,0.000632832
5835402,-0.000328135,0.000640645
5874593,-0.000320322,0.000640645
5913783,-0.000312510,0.000640645
5952973,-0.000312510,0.000640645
5992163,-0.000312510,0.000640645
6031354,-0.000312510,0.000640645
6070544,-0.000304697,0.000640645
6109736,-0.000304697,0.000640645
6148926,-0.000296884,0.000640645
6188117,-0.000296884,0.000640645
6227308,-0.000296884,0.000640645
6266498,-0.000296884,0.000632832
6305689,-0.000289071,0.000640645
6344879,-0.000289071,0.000632832
6384070,-0.000289071,0.000632832
6423260,-0.000281259,0.000640645
6462450,-0.000281259,0.000632832
6501641,-0.000281259,0.000632832
6540831,-0.000281259,0.000632832
6580022,-0.000281259,0.000640645
6619213,-0.000281259,0.000640645
6658403,-0.000273446,0.000640645
6697594,-0.000273446,0.000632832
6736785,-0.000265633,0.000632832
6775976,-0.000265633,0.000640645
6815167,-0.000265633,0.000640645
6854358,-0.000257820,0.000640645
6893549,-0.000265633,0.000640645
6932739,-0.000273446,0.000640645
6971930,-0.000265633,0.000640645
7011121,-0.000265633,0.000640645
7050311,-0.000257820,0.000640645
7089501,-0.000265633,0.000632832
7128692,-0.000265633,0.000640645
7167882,-0.000265633,0.000640645
7207073,-0.000257820,0.000640645
7246262,-0.000257820,0.000640645
7285452,-0.000250008,0.000640645
7324642,-0.000250008,0.000640645
7363832,-0.000250008,0.000640645
7403022,-0.000250008,0.000640645
7442213,-0.000250008,0.000640645
7481403,-0.000250008,0.000640645
7520593,-0.000250008,0.000640645
7559784,-0.000250008,0.000640645
7598974,-0.000250008,0.000640645
7638165,-0.000250008,0.000640645
7677356,-0.000250008,0.000640645
7716547,-0.000242195,0.000640645
7755737,-0.000242195,0.000640645
7794927,-0.000242195,0.000640645
7834118,-0.000242195,0.000632832
7873308,-0.000242195,0.000632832
7912498,-0.000234382,0.000640645
7951689,-0.000234382,0.000632832
7990880,-0.000242195,0.000640645
8030071,-0.000242195,0.000640645
8069261,-0.000242195,0.000640645
8108451,-0.000234382,0.000640645
8147641,-0.000234382,0.000640645
8186832,-0.000234382,0.000632832
8226022,-0.000234382,0.000640645
8265213,-0.000234382,0.000632832
8304403,-0.000234382,0.000640645
8343593,-0.000234382,0.000640645
8382783,-0.000242195,0.000640645
8421973,-0.000234382,0.000640645
8461164,-0.000234382,0.000640645
8500354,-0.000234382,0.000640645
8539544,-0.000242195,0.000640645
8578733,-0.000234382,0.000640645
8617923,-0.000234382,0.000640645
8657113,-0.000234382,0.000632832
8696303,-0.000234382,0.000640645
8735493,-0.000234382,0.000632832
8774684,-0.000234382,0.000632832
8813875,-0.000234382,0.000632832
8853066,-0.000234382,0.000640645
8892256,-0.000226569,0.000640645
8931447,-0.000226569,0.000632832
8970638,-0.000226569,0.000632832
9009828,-0.000226569,0.000640645
9049019,-0.000226569,0.000640645
9088210,-0.000234382,0.000640645
9127400,-0.000226569,0.000640645
9166590,-0.000226569,0.000640645
9205781,-0.000226569,0.000640645
9244970,-0.000226569,0.000640645
9284160,-0.000226569,0.000632832
9323350,-0.000226569,0.000632832
9362540,-0.000226569,0.000640645
9401730,-0.000226569,0.000640645
9440920,-0.000218757,0.000640645
9480110,-0.000226569,0.000632832
9519300,-0.000226569,0.000632832
9558490,-0.000218757,0.000640645
9597681,-0.000226569,0.000640645
9636872,-0.000226569,0.000640645
9676062,-0.000226569,0.000632832
9715254,-0.000218757,0.000632832
9754445,-0.000226569,0.000632832
9793637,-0.000226569,0.000640645
9832828,-0.000226569,0.000640645
9872020,-0.000226569,0.000640645
9911211,-0.000218757,0.000640645
9950403,-0.000226569,0.000640645
9989594,-0.000226569,0.000632832
10028784,-0.000226569,0.000632832
10067975,-0.000218757,0.000632832
10107165,-0.000218757,0.000640645
10146355,-0.000218757,0.000640645
10185546,-0.000218757,0.000632832
10224737,-0.000210944,0.000640645
10263928,-0.000218757,0.000640645
10303119,-0.000218757,0.000640645
10342309,-0.000210944,0.000632832
10381501,-0.000218757,0.000632832
10420692,-0.000218757,0.000640645
10459883,-0.000210944,0.000640645
10499073,-0.000218757,0.000632832
10538264,-0.000218757,0.000640645
10577454,-0.000218757,0.000640645
10616645,-0.000218757,0.000640645
10655835,-0.000218757,0.000632832
10695025,-0.000218757,0.000640645
10734215,-0.000218757,0.000632832
10773406,-0.000218757,0.000632832
10812597,-0.000218757,0.000632832
10851787,-0.000218757,0.000640645
10890977,-0.000218757,0.000640645
10930168,-0.000218757,0.000632832
