Rank,Car No,School,Team,Overall Event,Overall Dynamic,Overall Static,Cost,Design,Sales Presentation,Acceleration,Land Manuverability,Hill Climb,Rock Crawl,Endurance,Tech Penalty,Event Penalty
66,95,Milwaukee School of Engrg,MSOE BAJA,255.06,52.24,124.25,61.00,20.00,43.25,19.43,0.00,16.90,15.91,78.57,0.00,True,True,True, 
67,90,Univ of Alabama - Tuscaloosa,Bama Racing,238.55,84.55,104.00,49.00,50.00,5.00,36.57,0.00,32.07,15.91,50.00,0.00,True,True,True, 
68,128,Univ of Tennessee,UTK Baja,233.13,19.27,71.00,46.00,10.00,15.00,19.27,0.00,0.00,0.00,142.86,0.00,True,True,True, 
69,76,Central Michigan Univ,Chippewa Performance,225.49,91.20,70.00,15.00,40.00,15.00,31.12,40.99,15.91,3.18,64.29,0.00,True,True,True, 
70,49,Univ of Rochester,Yellowjacket Racing,219.69,50.59,126.25,13.00,70.00,43.25,50.59,0.00,0.00,0.00,42.86,0.00,True,True,False, 
71,138,California State Poly Univ - Pomona,Bronco Racing,210.00,0.00,210.00,70.00,70.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True, 
72,24,Bucknell Univ,Bucknell Baja,208.87,54.75,146.98,61.00,40.00,45.98,22.93,0.00,31.82,0.00,7.14,0.00,True,True,True, 
73,110,Univ of Colorado - Boulder,CU Boulder Baja,203.02,64.45,110.00,55.00,40.00,15.00,13.68,0.00,31.67,19.09,28.57,0.00,True,True,True, 
74,68,North Carolina A & T State Univ,Aggie Racing,203.01,48.06,140.67,46.00,30.00,64.67,16.53,0.00,31.53,0.00,14.29,0.00,True,True,True, 
75,38,Univ of Iowa,Iowa Baja,199.85,79.85,70.00,10.00,50.00,10.00,31.31,0.00,32.63,15.91,50.00,0.00,True,True,True, 
76,79,Univ of Cincinnati,Bearcat Baja,187.25,12.51,89.03,12.00,30.00,47.03,0.00,12.51,0.00,0.00,85.71,0.00,True,True,False, 
77,94,Boston Univ,BU Baja,173.33,0.00,87.62,8.00,30.00,49.62,0.00,0.00,0.00,0.00,85.71,0.00,True,True,False, 
78,48,Virginia Military Inst,VMI Baja,157.71,0.00,122.00,67.00,40.00,15.00,0.00,0.00,0.00,0.00,35.71,0.00,True,True,True, 
79,21,Univ of Tennessee -Chattanooga,UTC Racing Mocs,157.36,55.21,95.00,50.00,30.00,15.00,4.23,8.23,42.75,0.00,7.14,0.00,True,True,True, 
80,59,Oklahoma Christian Univ,8-Mile,148.49,40.49,58.00,13.00,30.00,15.00,24.22,0.00,16.27,0.00,50.00,0.00,True,True,True, 
81,98,Montana State Univ - Bozeman,Bobcat Motorsports,142.86,30.86,112.00,67.00,40.00,5.00,14.16,0.00,16.71,0.00,0.00,0.00,True,True,True, 
82,113,University of Mount Union,Raider Racing,139.91,45.34,66.00,61.00,0.00,5.00,13.63,0.00,31.71,0.00,28.57,0.00,True,True,True, 
83,17,Auburn Univ,Auburn Off-Road,131.97,62.31,69.66,9.00,0.00,60.66,14.76,0.00,31.64,15.91,0.00,0.00,True,True,True, 
84,67,Arkansas State Univ,Red Wolf Racers,124.13,0.00,124.13,46.00,30.00,48.13,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True, 
85,22,New York University,NYU Motorsports,118.53,0.00,118.53,18.00,40.00,60.53,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False, 
86,77,Univ of Pittsburgh - Johnstown,Steel Panther Racing,115.20,39.63,47.00,12.00,30.00,5.00,7.49,0.00,32.14,0.00,28.57,0.00,True,True,True, 
87,96,Lawrence Technological Univ,Southfield Slayer,106.57,0.00,92.28,8.00,30.00,54.28,0.00,0.00,0.00,0.00,14.29,0.00,True,True,False, 
88,66,Western Michigan Univ,Bronco Baja Racing,101.34,0.00,101.34,12.00,40.00,49.34,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False, 
89,125,Christian Brothers Univ,Dust Brothers Racing,97.98,0.00,83.69,15.00,20.00,48.69,0.00,0.00,0.00,0.00,14.29,0.00,True,True,False, 
90,87,Pittsburg State University,PSU Gorilla Racing,96.86,0.00,54.00,9.00,30.00,15.00,0.00,0.00,0.00,0.00,42.86,0.00,True,True,False, 
91,116,Embry-Riddle Aero Univ - Daytona Beach,ERAU Women's Baja SAE Team,94.51,0.00,94.51,8.00,50.00,36.51,0.00,0.00,0.00,0.00,0.00,0.00,True,False,True, 
92,35,Liberty Univ,Liberty Baja Racing,79.00,0.00,79.00,34.00,40.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True, 
93,123,Syracuse Univ,Cuse Baja,71.99,2.28,34.00,19.00,0.00,15.00,2.28,0.00,0.00,0.00,35.71,0.00,True,True,True, 
94,78,Clemson Univ,Tiger Racing,67.43,0.00,46.00,6.00,30.00,10.00,0.00,0.00,0.00,0.00,21.43,0.00,True,True,False, 
95,115,Binghamton Univ,Binghamton Motorsports,66.14,0.00,59.00,49.00,0.00,10.00,0.00,0.00,0.00,0.00,7.14,0.00,True,False,True, 
96,74,Cleveland State Univ,Vikings Racing,55.00,0.00,55.00,15.00,30.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,True,False,True, 
97,91,Alfred State College,Alfred State Baja Racing,52.00,0.00,52.00,47.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,True, 
98,65,Laurentian Univ,Big Stack Racing,51.00,0.00,51.00,6.00,30.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,True,True,True, 
99,64,Lehigh Univ,Lehigh University,46.00,0.00,46.00,11.00,30.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False, 
100,32,Manhattan College,Jasper Racing,44.00,0.00,44.00,9.00,30.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False, 
101,103,Lipscomb Univ,Lipscomb Baja,39.43,0.00,18.00,13.00,0.00,5.00,0.00,0.00,0.00,0.00,21.43,0.00,True,True,True, 
102,126,Olivet Nazarene Univ,ONU Tiger Racing,37.00,0.00,37.00,12.00,20.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,True,True,False, 
103,47,Univ of Nebraska - Lincoln,Husker Racing,30.29,0.00,16.00,11.00,0.00,5.00,0.00,0.00,0.00,0.00,14.29,0.00,False,False,True, 
104,42,Northern Kentucky Univ,Norse Baja,25.00,0.00,25.00,10.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,True,False,True, 
105,52,Eastern Michigan Univ,EMU Baja Racing,18.00,0.00,18.00,8.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,True,False,True, 
106,84,Old Dominion Univ,Whiskey Throttle Racing,14.00,0.00,14.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,True, 
107,54,Colorado State University,Aggies Offroad Racing and Development,9.00,0.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,True, 
