440341,-0.000898465,-0.000007813
450253,-0.001039094,-0.000007813
460164,-0.001500046,-0.000007813
470075,-0.001695364,-0.000007813
479987,-0.001671926,-0.000007813
489898,-0.001617237,-0.000007813
499809,-0.001500046,-0.000007813
509720,-0.001445357,-0.000007813
519631,-0.001398480,-0.000007813
529542,-0.001367229,-0.000007813
539453,-0.001398480,-0.000007813
549364,-0.001343791,-0.000007813
559275,-0.001312540,-0.000007813
569186,-0.001312540,-0.000007813
579097,-0.001265664,-0.000007813
589008,-0.001250038,-0.000007813
598919,-0.001132847,-0.000007813
608830,-0.000421888,-0.000007813
618741,-0.000210944,-0.000007813
628652,-0.000242195,-0.000007813
638563,-0.000242195,-0.000015625
648474,-0.000273446,-0.000015625
658385,-0.000335948,-0.000015625
668296,-0.000375011,-0.000015625
678207,-0.000375011,-0.000007813
688118,-0.000390637,-0.000007813
698029,-0.000421888,-0.000007813
708255,-0.000421888,-0.000007813
717850,-0.000421888,-0.000007813
727761,-0.000468764,-0.000007813
737672,-0.000468764,-0.000007813
747583,-0.000507828,-0.000007813
757493,-0.000546892,-0.000007813
767404,-0.000539079,-0.000007813
777315,-0.000515641,-0.000007813
787226,-0.000492203,-0.000015625
797137,-0.000531266,-0.000015625
807048,-0.000585955,-0.000015625
816959,-0.000601581,-0.000015625
826869,-0.000578143,-0.000015625
836780,-0.000617206,-0.000015625
846691,-0.000640645,-0.000015625
856602,-0.000648457,-0.000015625
866512,-0.000687521,-0.000007813
876423,-0.000679708,-0.000007813
886334,-0.000687521,-0.000007813
896245,-0.000687521,-0.000007813
906156,-0.000726585,-0.000007813
916067,-0.000750023,-0.000007813
925977,-0.000703147,-0.000007813
935888,-0.000710959,-0.000007813
945799,-0.000757836,-0.000007813
955710,-0.000781274,-0.000007813
965621,-0.000734397,-0.000007813
975531,-0.000695334,-0.000007813
985442,-0.000718772,-0.000015625
995353,-0.000781274,-0.000015625
1005264,-0.000734397,-0.000015625
1015176,-0.000687521,-0.000015625
1025087,-0.000679708,-0.000007813
1034998,-0.000718772,-0.000007813
1044909,-0.000734397,-0.000007813
1054820,-0.000718772,-0.000007813
1064731,-0.000718772,-0.000015625
1074641,-0.000742210,-0.000015625
1084552,-0.000718772,-0.000015625
1094463,-0.000742210,-0.000015625
1104373,-0.000773461,-0.000015625
1114284,-0.000781274,-0.000015625
1124194,-0.000757836,-0.000015625
1134105,-0.000726585,-0.000015625
1144016,-0.000726585,-0.000015625
1153927,-0.000765648,-0.000015625
1163838,-0.000750023,-0.000015625
1173750,-0.000742210,-0.000015625
1183661,-0.000734397,-0.000015625
1193572,-0.000796899,-0.000015625
1203483,-0.000757836,-0.000015625
1213393,-0.000750023,-0.000015625
1223305,-0.000765648,-0.000015625
1233216,-0.000773461,-0.000015625
1243126,-0.000750023,-0.000015625
1253038,-0.000718772,-0.000015625
1262949,-0.000718772,-0.000015625
1272860,-0.000726585,-0.000015625
1282770,-0.000757836,-0.000015625
1292681,-0.000757836,-0.000015625
1302592,-0.000789087,-0.000015625
1312503,-0.000781274,-0.000015625
1322414,-0.000734397,-0.000015625
1332325,-0.000726585,-0.000015625
1342236,-0.000742210,-0.000015625
1352147,-0.000726585,-0.000015625
1362058,-0.000734397,-0.000015625
1371969,-0.000726585,-0.000015625
1381880,-0.000742210,-0.000015625
1391791,-0.000765648,-0.000015625
1401702,-0.000718772,-0.000015625
1411613,-0.000734397,-0.000015625
1421524,-0.000750023,-0.000015625
1431435,-0.000765648,-0.000015625
1441345,-0.000742210,-0.000015625
1451256,-0.000757836,-0.000015625
1461167,-0.000757836,-0.000015625
1471078,-0.000734397,-0.000015625
1480989,-0.000750023,-0.000015625
1490900,-0.000781274,-0.000015625
1500811,-0.000781274,-0.000007813
1510722,-0.000789087,-0.000007813
1520633,-0.000781274,-0.000007813
1530544,-0.000757836,-0.000007813
1540455,-0.000757836,-0.000007813
1550366,-0.000742210,-0.000007813
1560277,-0.000765648,-0.000007813
1570449,-0.000750023,-0.000007813
1580099,-0.000742210,-0.000007813
1590011,-0.000773461,-0.000007813
1599921,-0.000710959,-0.000007813
1609832,-0.000718772,-0.000015625
1619743,-0.000765648,-0.000015625
1629654,-0.000781274,-0.000015625
1639565,-0.000765648,-0.000015625
1649477,-0.000796899,-0.000015625
1659388,-0.000804712,-0.000015625
1669299,-0.000789087,-0.000015625
1679210,-0.000765648,-0.000015625
1689121,-0.000796899,-0.000015625
