1101,1743217226261391,0.00931001,
1101,1743217226261735,0.00915738,
1101,1743217226262249,0.00915738,
1101,1743217226262763,0.00915738,
1101,1743217226263276,0.00915738,
1101,1743217226263790,0.00915738,
1101,1743217226264303,0.00915738,
1101,1743217226264817,0.00915738,
1101,1743217226265331,0.00931001,
1101,1743217226265844,0.00915738,
1101,1743217226266358,0.00931001,
1101,1743217226266871,0.00915738,
1101,1743217226267385,0.00915738,
1101,1743217226267899,0.00915738,
1101,1743217226268412,0.00915738,
1101,1743217226268926,0.00915738,
1101,1743217226269439,0.00915738,
1101,1743217226269954,0.00915738,
1101,1743217226270466,0.00915738,
1101,1743217226270987,0.00915738,
1101,1743217226271494,0.00900476,
1101,1743217226272007,0.00915738,
1101,1743217226272521,0.00915738,
1101,1743217226273034,0.00915738,
1101,1743217226273548,0.00915738,
1101,1743217226274062,0.00915738,
1101,1743217226274575,0.00915738,
1101,1743217226275089,0.00915738,
1101,1743217226275602,0.00931001,
1101,1743217226276116,0.00915738,
1101,1743217226276629,0.00931001,
1101,1743217226277137,0.00915738,
1101,1743217226277657,0.00931001,
1101,1743217226278170,0.00915738,
1101,1743217226278684,0.00915738,
1101,1743217226279198,0.00915738,
1101,1743217226279711,0.00915738,
1101,1743217226280225,0.00915738,
1101,1743217226280738,0.00915738,
1101,1743217226281252,0.00915738,
1101,1743217226281766,0.00915738,
1101,1743217226282279,0.00931001,
1101,1743217226283204,0.00915738,
1101,1743217226283306,0.00915738,
1101,1743217226283820,0.00915738,
1101,1743217226284334,0.00915738,
1101,1743217226284847,0.00915738,
1101,1743217226285360,0.00915738,
1101,1743217226285874,0.00915738,
1101,1743217226286388,0.00915738,
1101,1743217226286901,0.00915738,
1101,1743217226287415,0.00915738,
1101,1743217226287935,0.00915738,
1101,1743217226288442,0.00931001,
1101,1743217226288952,0.00931001,
1101,1743217226289469,0.00915738,
1101,1743217226289988,0.00900476,
1101,1743217226290496,0.00915738,
1101,1743217226291010,0.00915738,
1101,1743217226291524,0.00915738,
1101,1743217226292037,0.00915738,
1101,1743217226292551,0.00915738,
1101,1743217226293065,0.00915738,
1101,1743217226293578,0.00931001,
1101,1743217226294092,0.00915738,
1101,1743217226294605,0.00915738,
1101,1743217226295119,0.00931001,
1101,1743217226295632,0.00915738,
1101,1743217226296146,0.00915738,
1101,1743217226296660,0.00915738,
1101,1743217226297173,0.00915738,
1101,1743217226297687,0.00915738,
1101,1743217226298200,0.00915738,
1101,1743217226298714,0.00915738,
1101,1743217226299228,0.00915738,
1101,1743217226299741,0.00915738,
1101,1743217226300255,0.00915738,
1101,1743217226300768,0.00915738,
1101,1743217226301282,0.00915738,
1101,1743217226301795,0.00931001,
1101,1743217226302309,0.00915738,
1101,1743217226302823,0.00915738,
1101,1743217226303336,0.00915738,
1101,1743217226303850,0.00915738,
1101,1743217226304363,0.00915738,
1101,1743217226304877,0.00915738,
1101,1743217226305391,0.00915738,
1101,1743217226305904,0.00915738,
1101,1743217226306418,0.00915738,
1101,1743217226306938,0.00915738,
1101,1743217226307445,0.00915738,
1101,1743217226307955,0.00915738,
1101,1743217226308472,0.00915738,
1101,1743217226308988,0.00915738,
1101,1743217226309499,0.00915738,
1101,1743217226310013,0.00915738,
1101,1743217226310527,0.00915738,
1101,1743217226311040,0.00915738,
1101,1743217226311554,0.00915738,
1101,1743217226312068,0.00915738,
1101,1743217226312581,0.00931001,
1101,1743217226313095,0.00915738,
1101,1743217226313608,0.00915738,
1101,1743217226314122,0.00915738,
1101,1743217226314635,0.00915738,
1101,1743217226315149,0.00915738,
1101,1743217226315663,0.00915738,
1101,1743217226316176,0.00915738,
1101,1743217226316690,0.00915738,
1101,1743217226317203,0.00931001,
1101,1743217226317717,0.00915738,
1101,1743217226318231,0.00915738,
1101,1743217226318744,0.00915738,
1101,1743217226319258,0.00915738,
1101,1743217226319771,0.00931001,
1101,1743217226320285,0.00931001,
1101,1743217226320799,0.00915738,
1101,1743217226321312,0.00900476,
1101,1743217226321826,0.00915738,
1101,1743217226322339,0.00915738,
1101,1743217226322853,0.00915738,
1101,1743217226323366,0.00915738,
1101,1743217226323880,0.00915738,
1101,1743217226324394,0.00915738,
1101,1743217226324907,0.00931001,
1101,1743217226325421,0.00931001,
1101,1743217226325942,0.00915738,
1101,1743217226326448,0.00915738,
1101,1743217226326958,0.00931001,
1101,1743217226327475,0.00931001,
1101,1743217226327989,0.00915738,
1101,1743217226328502,0.00915738,
1101,1743217226329016,0.00915738,
1101,1743217226329530,0.00931001,
1101,1743217226330043,0.00915738,
1101,1743217226330557,0.00900476,
1101,1743217226331070,0.00915738,
1101,1743217226331584,0.00915738,
1101,1743217226332098,0.00915738,
1101,1743217226332611,0.00915738,
1101,1743217226333125,0.00931001,
1101,1743217226333638,0.00931001,
1101,1743217226334152,0.00915738,
1101,1743217226334666,0.00915738,
1101,1743217226335179,0.00915738,
1101,1743217226335693,0.00915738,
1101,1743217226336206,0.00931001,
1101,1743217226336720,0.00915738,
1101,1743217226337233,0.00900476,
1101,1743217226337747,0.00915738,
1101,1743217226338261,0.00915738,
1101,1743217226338774,0.00915738,
1101,1743217226339288,0.00915738,
1101,1743217226339801,0.00900476,
1101,1743217226340315,0.00915738,
1101,1743217226340829,0.00915738,
1101,1743217226341342,0.00915738,
1101,1743217226341856,0.00915738,
1101,1743217226342370,0.00915738,
1101,1743217226342883,0.00915738,
1101,1743217226343397,0.00915738,
1101,1743217226343910,0.00915738,
1101,1743217226344424,0.00915738,
1101,1743217226344944,0.00931001,
1101,1743217226345451,0.00931001,
1101,1743217226345961,0.00915738,
1101,1743217226346478,0.00915738,
1101,1743217226346992,0.00915738,
1101,1743217226347506,0.00931001,
1101,1743217226348019,0.00931001,
1101,1743217226348532,0.00915738,
1101,1743217226349046,0.00915738,
1101,1743217226349560,0.00915738,
1101,1743217226350073,0.00915738,
1101,1743217226350587,0.00915738,
1101,1743217226351101,0.00915738,
1101,1743217226351614,0.00931001,
1101,1743217226352128,0.00915738,
1101,1743217226352641,0.00931001,
1101,1743217226353155,0.00915738,
1101,1743217226353668,0.00915738,
1101,1743217226354182,0.00915738,
1101,1743217226354696,0.00915738,
1101,1743217226355209,0.00915738,
1101,1743217226355723,0.00915738,
1101,1743217226356236,0.00915738,
1101,1743217226356750,0.00915738,
1101,1743217226357264,0.00915738,
1101,1743217226357777,0.00931001,
1101,1743217226358291,0.00915738,
1101,1743217226358805,0.00915738,
1101,1743217226359318,0.00931001,
1101,1743217226359832,0.00900476,
1101,1743217226360345,0.00931001,
1101,1743217226360859,0.00931001,
1101,1743217226361373,0.00915738,
1101,1743217226361886,0.00915738,
1101,1743217226362400,0.00915738,
1101,1743217226362913,0.00931001,
1101,1743217226363427,0.00931001,
1101,1743217226363948,0.00915738,
